LIBELLEMAGASIN,textbox17,textbox27,textbox36,textbox34,textbox61,textbox29,marque
ANNECY SEYNOD,15/06/2026,21/06/2026,16/06/2025,22/06/2025,Total centre,Tous les fournisseurs,Toutes les marques

textbox48,textbox49,textbox60,textbox50,textbox94,textbox51,textbox52,textbox53,textbox54,textbox108,textbox62,textbox67,textbox76,textbox80,codeFamille,CAHT_n_4,CAHT_n_1_1,CAHT_n_5,textbox57,codeGamme,textbox85,MARGE_n,MARGE_n_1,MARGE_n_3,MARGE_n_5,textbox109,textbox63,textbox68,textbox83,textbox84,codeSousFamille,CAHT_n_3,CAHT_n_1_2,textbox32,textbox24,textbox100,textbox86,textbox25,textbox9,textbox4,textbox38,textbox64,textbox69,textbox87,textbox88,codeGamme_1,CAHT_n_2,CAHT_n_1_3,textbox35,textbox31,textbox89,textbox41,textbox11,textbox14,textbox39,textbox65,textbox75,textbox91,textbox92,codeArticle,nomProduit,CAHT_n,CAHT_n_1,CAHT_n_6,textbox7,MARGE_n_2,MARGE_n_1_1,MARGE_n_4,MARGE_n_6,textbox66,textbox79,textbox102,textbox103
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AE-PRODUITS DE DEPANNAGE,"202,04","231,51",-29 €,"-12,7 %","0,4 %","3,8 %","50,1 %","40,6 %",7 €,"7,5 %",23,30,-7,"-23,3 %",AE11-PDTS FONCTIONNEMENT,"82,87","92,41",-10 €,"-10,3 %","1,5 %","60,5 %","45,7 %",8 €,"18,6 %",10,12,-2,"-16,7 %",102707,NETT CONTACT 250ML 3-EN-1,,"6,66",-7 €,"-100,0 %",-,"25,8 %",-2 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AE-PRODUITS DE DEPANNAGE,"202,04","231,51",-29 €,"-12,7 %","0,4 %","3,8 %","50,1 %","40,6 %",7 €,"7,5 %",23,30,-7,"-23,3 %",AE11-PDTS FONCTIONNEMENT,"82,87","92,41",-10 €,"-10,3 %","1,5 %","60,5 %","45,7 %",8 €,"18,6 %",10,12,-2,"-16,7 %",102852,GRAISSE SPRAY 250ML,,"9,16",-9 €,"-100,0 %",-,"28,4 %",-3 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AE-PRODUITS DE DEPANNAGE,"202,04","231,51",-29 €,"-12,7 %","0,4 %","3,8 %","50,1 %","40,6 %",7 €,"7,5 %",23,30,-7,"-23,3 %",AE11-PDTS FONCTIONNEMENT,"82,87","92,41",-10 €,"-10,3 %","1,5 %","60,5 %","45,7 %",8 €,"18,6 %",10,12,-2,"-16,7 %",135532,AERO 400ML 157059 PROTEC.BATT,"8,33",,8 €,-,"47,4 %",-,4 €,-,1,,1,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AE-PRODUITS DE DEPANNAGE,"202,04","231,51",-29 €,"-12,7 %","0,4 %","3,8 %","50,1 %","40,6 %",7 €,"7,5 %",23,30,-7,"-23,3 %",AE11-PDTS FONCTIONNEMENT,"82,87","92,41",-10 €,"-10,3 %","1,5 %","60,5 %","45,7 %",8 €,"18,6 %",10,12,-2,"-16,7 %",614695,SPRAY DOUBLE POSITION 200+20ML,,"7,49",-7 €,"-100,0 %",-,"41,3 %",-3 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AE-PRODUITS DE DEPANNAGE,"202,04","231,51",-29 €,"-12,7 %","0,4 %","3,8 %","50,1 %","40,6 %",7 €,"7,5 %",23,30,-7,"-23,3 %",AE21-PDTS DEMARRAGE,"21,66",,22 €,-,"0,4 %","42,3 %",-,9 €,-,2,,2,-,104874,TRAIT DEMAR 300ML  STARTPILOTE,"21,66",,22 €,-,"42,3 %",-,9 €,-,2,,2,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",102747,SHAMPOO DEGRAISS 1L FV,"13,98","9,99",4 €,"39,9 %","53,5 %","67,5 %",1 €,"11,0 %",2,1,1,"100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",104450,"SHAMPOO ULTIME 1,42 L MEGUIARS",,"33,32",-33 €,"-100,0 %",-,"39,0 %",-13 €,"-100,0 %",,2,-2,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",104885,SHAMPOO SANS EAU 500ML BELGOM,,"11,99",-12 €,"-100,0 %",-,"58,3 %",-7 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",613300,SHAMPOO CONCENT ECOCERT 500ML,"13,29",,13 €,-,"-50,9 %",-,-7 €,-,5,,5,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",614973,COFFRET LAVAGE SANS EAU,,"8,66",-9 €,"-100,0 %",-,"20,9 %",-2 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",615392,SHAMPOOING ULTRA-MOUSSANT 1 L,,"4,99",-5 €,"-100,0 %",-,"38,5 %",-2 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF01-SHAMPOOINGS,"102,25","68,95",33 €,"48,3 %","1,9 %","25,5 %","44,2 %",-4 €,"-14,4 %",9,6,3,"50,0 %",799775,LINGETTE AUTO VULCANET X80,"74,98",,75 €,-,"33,8 %",-,25 €,-,2,,2,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",101773,NETT JANTES MAX 500ML ABEL B,,"6,66",-7 €,"-100,0 %",-,"60,8 %",-4 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",102752,LUSTRANT PNEUS 500ML FV,"11,66",,12 €,-,"53,7 %",-,6 €,-,2,,2,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",102767,NETT JANTES ACTIF 500ML,"12,82","9,16",4 €,"40,0 %","52,7 %","66,9 %",1 €,"10,3 %",2,1,1,"100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",104185,NETT JANTES HOT RIMS 710ML MEG,"12,49","14,99",-3 €,"-16,7 %","31,3 %","47,8 %",-3 €,"-45,4 %",1,1,0,"0,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",104308,NETT JANTES 500ML CLASSIC GS27,"8,16","23,32",-15 €,"-65,0 %","28,4 %","44,0 %",-8 €,"-77,4 %",1,2,-1,"-50,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",104869,NETT JANTES ULTIMATE 709ML MEG,,"13,99",-14 €,"-100,0 %",-,"48,2 %",-7 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF02-NETT JANTES,"50,37","68,12",-18 €,"-26,1 %","0,9 %","44,7 %","50,4 %",-12 €,"-34,5 %",7,6,1,"16,7 %",104979,NETT JANTES ENJOS 500ML FV,"5,24",,5 €,-,"62,0 %",-,3 €,-,1,,1,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",102753,NETT GOUDRON 500ML FV,"5,83",,6 €,-,"62,1 %",-,4 €,-,1,,1,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",104020,NETT INSECTE FIENTE 500ML ABEL,,"5,83",-6 €,"-100,0 %",-,"49,6 %",-3 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",104702,NETT RESINE 250ML GS27,"8,33","11,66",-3 €,"-28,6 %","30,6 %","44,4 %",-3 €,"-50,8 %",1,1,0,"0,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",104803,NETT INSECTE 500ML MICHELI ECO,,"18,32",-18 €,"-100,0 %",-,"71,3 %",-13 €,"-100,0 %",,2,-2,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",606116,NETT INSECTE 500ML FV,"9,32",,9 €,-,"65,2 %",-,6 €,-,2,,2,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",614880,SPRAY REPULSIF ANTI MARTRE,"19,99",,20 €,-,"47,9 %",-,10 €,-,1,,1,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %","AF03-NETT INSECTE, GOUDRON, RESINE","83,45","35,81",48 €,"133,0 %","1,6 %","41,7 %","59,0 %",14 €,"64,7 %",7,4,3,"75,0 %",615984,STOP RONGEURS 500ML GS27,"39,98",,40 €,-,"32,5 %",-,13 €,-,2,,2,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF04-NETT MOTEUR,"13,98","7,49",6 €,"86,6 %","0,3 %","38,2 %","67,6 %",0 €,"5,5 %",2,1,1,"100,0 %",104307,NETT MOTEUR CLASSIC 500ML GS,"8,74",,9 €,-,"28,9 %",-,3 €,-,1,,1,-
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AF-LAVAGE,"250,05","180,37",70 €,"38,6 %","0,5 %","4,7 %","35,5 %","50,5 %",-2 €,"-2,5 %",25,17,8,"47,1 %",AF04-NETT MOTEUR,"13,98","7,49",6 €,"86,6 %","0,3 %","38,2 %","67,6 %",0 €,"5,5 %",2,1,1,"100,0 %",104920,NETT MOTEUR 500ML FV,"5,24","7,49",-2 €,"-30,0 %","53,6 %","67,6 %",-2 €,"-44,5 %",1,1,0,"0,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AG-RENOVATION ET PROTECTION,"359,20","448,91",-90 €,"-20,0 %","0,8 %","6,7 %","39,5 %","44,7 %",-59 €,"-29,2 %",27,31,-4,"-12,9 %",AG01-LUSTREURS ET CIRES,"44,98","65,80",-21 €,"-31,6 %","0,8 %","39,8 %","41,6 %",-9 €,"-34,6 %",3,5,-2,"-40,0 %",104180,LUSTR BRILL ECLAIR 473ML MEGUI,,"13,33",-13 €,"-100,0 %",-,"42,2 %",-6 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AG-RENOVATION ET PROTECTION,"359,20","448,91",-90 €,"-20,0 %","0,8 %","6,7 %","39,5 %","44,7 %",-59 €,"-29,2 %",27,31,-4,"-12,9 %",AG01-LUSTREURS ET CIRES,"44,98","65,80",-21 €,"-31,6 %","0,8 %","39,8 %","41,6 %",-9 €,"-34,6 %",3,5,-2,"-40,0 %",104313,LUSTR EXPRESS CLASS 500ML GS27,"14,16","14,16",0 €,"0,0 %","49,3 %","49,3 %",0 €,"0,0 %",1,1,0,"0,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AG-RENOVATION ET PROTECTION,"359,20","448,91",-90 €,"-20,0 %","0,8 %","6,7 %","39,5 %","44,7 %",-59 €,"-29,2 %",27,31,-4,"-12,9 %",AG01-LUSTREURS ET CIRES,"44,98","65,80",-21 €,"-31,6 %","0,8 %","39,8 %","41,6 %",-9 €,"-34,6 %",3,5,-2,"-40,0 %",104703,LUSTR PERFORM 500ML GS27,,"16,66",-17 €,"-100,0 %",-,"46,0 %",-8 €,"-100,0 %",,1,-1,"-100,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AG-RENOVATION ET PROTECTION,"359,20","448,91",-90 €,"-20,0 %","0,8 %","6,7 %","39,5 %","44,7 %",-59 €,"-29,2 %",27,31,-4,"-12,9 %",AG01-LUSTREURS ET CIRES,"44,98","65,80",-21 €,"-31,6 %","0,8 %","39,8 %","41,6 %",-9 €,"-34,6 %",3,5,-2,"-40,0 %",612752,CIRE EXPRESS CERAMIQUE GS27,"13,33","16,66",-3 €,"-20,0 %","21,5 %","30,9 %",-2 €,"-44,5 %",1,1,0,"0,0 %"
46 447,41 835,4 612 €,"11,0 %","100,7 %","55,6 %","49,4 %",5 128 €,"24,8 %","116,0 %",2 797,2 520,277,"11,0 %",A-ENTRETIEN,5 353,4 328,1 025 €,"23,7 %","11,6 %","11,5 %","40,9 %","44,2 %",273 €,"14,3 %","141,4 %",365,365,0,"0,0 %",AG-RENOVATION ET PROTECTION,"359,20","448,91",-90 €,"-20,0 %","0,8 %","6,7 %","39,5 %","44,7 %",-59 €,"-29,2 %",27,31,-4,"-12,9 %",AG01-LUSTREURS ET CIRES,"44,98","65,80",-21 €,"-31,6 %","0,8 %","39,8 %","41,6 %",-9 €,"-34,6 %",3,5,-2,"-40,0 %",613660,CIRE SPRAY ULTIMATE 473ML MEG,"17,49",,17 €,-,"46,1 %",-,8 €,-,1,,1,-
